engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,71,2,28.600,14.300,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,72,2,28.500,14.250,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,73,2,28.300,14.150,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,74,2,28.500,14.250,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,75,2,28.700,14.350,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,76,2,28.500,14.250,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,77,2,29.200,14.600,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,78,2,28.800,14.400,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,79,2,28.700,14.350,12464128,12464128,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,0,3,35.600,11.867,12439552,12439552,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,1,3,38.200,12.733,12439552,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,2,3,35.700,11.900,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,3,3,35.600,11.867,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,4,3,35.300,11.767,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,5,3,35.000,11.667,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,6,3,34.900,11.633,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,7,3,35.300,11.767,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,8,3,35.700,11.900,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,9,3,34.800,11.600,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,10,3,35.100,11.700,12443648,12443648,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,11,3,35.100,11.700,12447744,12447744,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,12,3,35.000,11.667,12447744,12447744,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,13,3,35.000,11.667,12447744,12447744,unavailable,14262272
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,14,3,35.200,11.733,12447744,12447744,unavailable,14262272
